query;name;rubrics;address;phones;whatsapp_candidate;whatsapp_confirmed;email;website;socials;rating;review_count;lat;lon;id
клининг;Clean Town Comfort, клининговая компания;Клининг;улица Коперника, 124в;+77479367104 +77479367103;+77479367104;yes;;;whatsapp:https://wa.me/77479367104 whatsapp:https://wa.me/77479367103;;;43.268512;76.968177;70000001034239016_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815633C12wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013357H468HHHGJH0I91A7h
клининг;Euroblesk, выездная клининговая компания;Клининг;;+77771131161;+77771131161;yes;;;instagram:https://instagram.com/euroblesk whatsapp:https://wa.me/77771131161;5;29;;;70000001035208045_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815730B15wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013356H469HHHGJH0I91A3B
клининг;Е2, клининговая компания;Клининг;;+77474994931;+77474994931;yes;;;instagram:https://instagram.com/clean_e2 whatsapp:https://wa.me/77474994931;1;1;;;70000001044808370_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815690B48wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013361H46AHHHGJH0I91A4h
клининг;Clean and fast, клининговая компания;Клининг;улица Кенесары хана, 54/36;+77077790106 +77477738543;+77477738543;yes;;;whatsapp:https://wa.me/77477738543;4.6;84;43.169195;76.872642;70000001062015717_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815411882wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013388H46CHHHGJH0I91ACi
клининг;Medyaclean.kz;Клининг;микрорайон Саялы, 111;+77478366321;+77478366321;;;http://medyaclean.kz;;5;12;43.303898;76.838111;70000001065419416_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815751C52wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013387H473HHHGJH0I91Agf
клининг;Delikat, выездная химчистка мягкой мебели;Клининг;Жангельдина улица, 10;+77086308215 +77770550693;+77086308215;yes;;;instagram:https://instagram.com/delikat_almaty whatsapp:https://wa.me/77086308215 whatsapp:https://wa.me/77770550693;5;3;43.287811;76.838906;70000001065988645_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A8157A8B75wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013386H474HHHGJH0I91Ad6
клининг;Выездная клининговая компания;Клининг;2-й микрорайон, 5;+77075305123;+77075305123;yes;;;whatsapp:https://wa.me/77075305123;5;113;43.234942;76.854602;70000001067121106_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815922421wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013387H475HHHGJH0I91A4i
клининг;Просто чисто, ​выездная химчистка мягкой мебели;Клининг, Чистка ковров;микрорайон Саялы, 42;+77003336805;+77003336805;yes;;;instagram:https://instagram.com/prosto_chisto_kz whatsapp:https://wa.me/77003336805;3.2;11;43.306714;76.840365;70000001069379283_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815B47C39wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013384H479HHHGJH0I91AA4
клининг;agm_pro_cleaning, компания по мойке окон;Клининг;улица Жангельдина, 191/16;+77054878078;+77054878078;yes;;http://moykaokon.kz;whatsapp:https://wa.me/77054878078;5;15;43.291425;76.955046;70000001069508308_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815B60B41wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013389H47AHHHGJH0I91A8f
клининг;Chi100cleaning, выездная клининговая компания;Клининг;;+77477120307;+77477120307;yes;;;instagram:https://instagram.com/chi100_cleaning.kz whatsapp:https://wa.me/77477120307;5;1;;;70000001075549340_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815764C45wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013391H47BHHHGJH0I91Agf
клининг;Clean Service, выездная клининговая компания;Клининг;микрорайон Самал-2, 18;+77012222644;+77012222644;yes;;http://cleanservice.kz;instagram:https://instagram.com/clean.service_almaty whatsapp:https://wa.me/77012222644;;;43.229515;76.957465;70000001076462541_4AAy4n1578G23H83014GGG0GAppn1A73G6G505A815856565wpqt54669J1A8G7G4J0J939Jm4cEuv7B884A1013392H47CHHHGJH0I91Ag9
клининг;Ocean_cleaning, выездная химчистка мебели;Клининг;;+77478846807 +77774747404;+77478846807;yes;;http://ocean-cleaning.kz;instagram:https://instagram.com/ocean_cleeaning whatsapp:https://wa.me/77478846807 whatsapp:https://wa.me/77774747404;1;4;;;70000001077762224_8w29kn1578G23H83014GGG0GouEf5173G6G505A815986533wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013395H533HHHGJH0I91A5g
клининг;Fastclean Almaty, клининговая компания;Клининг;проспект Абая, 31;+77472510412;+77472510412;yes;;;instagram:https://instagram.com/fastclean_almaty facebook:https://facebook.com/fastclean_almaty whatsapp:https://wa.me/77472510412;4;12;43.243082;76.949432;70000001082605511_8w29kn1578G23H83014GGG0GouEf5173G6G505A815470862wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A2H537HHHGJH0I91AeB
клининг;Prof clean away, выездная клининговая компания;Клининг;проспект Суюнбая, 669;+77058283579 +77474996652;+77474996652;yes;;;instagram:https://instagram.com/prof_clean_away whatsapp:https://wa.me/77474996652 whatsapp:https://wa.me/77058283579 telegram:https://t.me/+77058283579;5;6;43.392293;77.005451;70000001083447100_8w29kn1578G23H83014GGG0GouEf5173G6G505A815554A21wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A1H538HHHGJH0I91A59
клининг;Выездная клининговая компания;Клининг, Химчистки одежды и текстиля;;+77078581699;+77078581699;yes;;http://clean-house.taplink.ws/;instagram:https://instagram.com/uborka_clean_house whatsapp:https://wa.me/77078581699;;;;;70000001083584035_8w29kn1578G23H83014GGG0GouEf5173G6G505A815568714wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A6H539HHHGJH0I91AeC
клининг;Cleanstart, клининговая компания;Клининг;улица Асыл Арман, 13;+77053447167;+77053447167;yes;;http://www.tiktok.com/@cleanstart.kz;instagram:https://instagram.com/Cleanstart_kz whatsapp:https://wa.me/77053447167;4.9;26;43.230214;76.750563;70000001084118386_8w29kn1578G23H83014GGG0GouEf5173G6G505A815621B49wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A7H53AHHHGJH0I91Ade
клининг;ProfiClean, компания по химчистке мягкой мебели;Клининг;улица Еспаева, 79;+77072330340;+77072330340;yes;;http://taplink.cc/proficlean;instagram:https://instagram.com/proficlean_almaty whatsapp:https://wa.me/77072330340;4.9;46;43.254079;76.829073;70000001085619645_8w29kn1578G23H83014GGG0GouEf5173G6G505A815771C75wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A6H53BHHHGJH0I91Aee
клининг;Чистое решение, клининговая компания;Клининг;5-й микрорайон, 38;+77471651883;+77471651883;yes;;;instagram:https://instagram.com/chistoe_reshenie_qonaev whatsapp:https://wa.me/77471651883;5;11;43.845732;77.051038;70000001087663757_8w29kn1578G23H83014GGG0GouEf5173G6G505A815976686wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A8H544HHHGJH0I91Ah3
клининг;Rio Cleaning, ​клининговая компания;Клининг;улица Бальзака, 8 лит А;+77019716661;+77019716661;yes;;;whatsapp:https://wa.me/77019716661;;;43.224849;76.933636;70000001088166622_8w29kn1578G23H83014GGG0GouEf5173G6G505A815A26973wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A3H545HHHGJH0I91A4B
клининг;Aigul_cleaning, выездная клининговая компания;Клининг;;+77771305093;+77771305093;yes;;;instagram:https://instagram.com/aigulcleaning whatsapp:https://wa.me/77771305093;3;1;;;70000001089211696_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B3147Awpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A7H546HHHGJH0I91A3i
клининг;komfort.clean_kz, клининговая компания;Клининг, Устранение запахов сухим туманом и озонированием;микрорайон Самал-2, 24;+77054603439;+77054603439;yes;;;whatsapp:https://wa.me/77054603439;5;1;43.229208;76.956103;70000001089675553_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B77866wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A4H547HHHGJH0I91Ad6
клининг;Jaclean, выездная клининговая компания;Клининг;;+77781722803;+77781722803;yes;;;instagram:https://instagram.com/jaclean_uborka.konaev whatsapp:https://wa.me/77781722803;5;11;;;70000001089761145_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B86425wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133A6H548HHHGJH0I91A83
клининг;Mclean, выездная клининговая компания по химчистке мягкой мебели;Клининг, Чистка ковров;;+77470677015;+77712368542;yes;;;instagram:https://instagram.com/almaty.mclean whatsapp:https://wa.me/77712368542;5;9;;;70000001091450469_8w29kn1578G23H83014GGG0GouEf5173G6G505A815355357wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133BAH54CHHHGJH0I91AAe
клининг;Crystal cleaning, клининговая компания;Клининг;улица Коктерек, 139 к14;+77473582628;+77473582628;yes;;;instagram:https://instagram.com/crystal_cleaning_02 whatsapp:https://wa.me/77473582628;4.9;24;43.21163;76.793809;70000001093663806_8w29kn1578G23H83014GGG0GouEf5173G6G505A815576691wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B7H554HHHGJH0I91Ai9
клининг;Amanat clean, выездная компания;Клининг;;+77786343072;+77786343072;yes;;;instagram:https://instagram.com/amanat.clean whatsapp:https://wa.me/77786343072;;;;;70000001094201142_8w29kn1578G23H83014GGG0GouEf5173G6G505A815630425wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B3H556HHHGJH0I91Af6
клининг;Diamond clean, центр чистки мебели;Клининг;улица Пушкина, 225;+77757228909;+77757228909;yes;;http://chistkover.kz;instagram:https://instagram.com/diamond_cleaan whatsapp:https://wa.me/77757228909 whatsapp:https://wa.me/77766301773;4.5;4;43.322168;77.085265;70000001094275831_8w29kn1578G23H83014GGG0GouEf5173G6G505A815637894wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B2H557HHHGJH0I91Ad3
клининг;Easy likee, клининговая компания;Клининг;проспект Жибек Жолы, 54;+77077816763;+77077816763;yes;;;instagram:https://instagram.com/easy_like.e whatsapp:https://wa.me/77077816763;3.1;2;43.26197;76.953154;70000001094513885_8w29kn1578G23H83014GGG0GouEf5173G6G505A815661699wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B6H55AHHHGJH0I91AAA
клининг;Cat-Cleaning, клининговая компания;Клининг;микрорайон Жетысу-4, 25;+77476517556;+77476517556;yes;;http://catcleaning.kz/;instagram:https://instagram.com/cat_cleaning_ whatsapp:https://wa.me/77476517556;4.8;10;43.218278;76.8366;70000001095150073_8w29kn1578G23H83014GGG0GouEf5173G6G505A815725318wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B4H55CHHHGJH0I91ABB
клининг;Сleanlike, ​выездная клининговая компания;Клининг, Чистка ковров;;+77471094701;+77471094701;yes;;;instagram:https://instagram.com/cleanlike_service_ whatsapp:https://wa.me/77471094701;5;1;;;70000001096793998_8w29kn1578G23H83014GGG0GouEf5173G6G505A8158896AAwpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B9H563HHHGJH0I91Aif
клининг;Himchistkamebeli, выездная компания по химчистке мягкой мебели;Клининг;;+77473835289;+77473835289;yes;;http://himhistkamebel.kz;whatsapp:https://wa.me/77473835289;4.6;11;;;70000001096797912_8w29kn1578G23H83014GGG0GouEf5173G6G505A815889AA2wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B3H564HHHGJH0I91AgA
клининг;Пчёлка, клининговая компания;Клининг;;+77072973298;+77072973298;;;;instagram:https://instagram.com/uborkapchelka.kz;1.4;1;;;70000001098047245_8w29kn1578G23H83014GGG0GouEf5173G6G505A815A14A35wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B6H565HHHGJH0I91AAg
клининг;Aya Home, выездная клининговая компания;Клининг;;+77770368215 +77052688827;+77052688827;yes;;;whatsapp:https://wa.me/77052688827;5;5;;;70000001098082602_8w29kn1578G23H83014GGG0GouEf5173G6G505A815A18571wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B3H566HHHGJH0I91A7B
клининг;Adal Tazalyk, выездная компания по химчистке мебели;Клининг;;+77775499286 +77772025702;+77772025702;yes;;;instagram:https://instagram.com/him_chistkadivana whatsapp:https://wa.me/77772025702 whatsapp:https://wa.me/77775499286 telegram:https://t.me/him_chistkadivana;;;;;70000001099174823_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B27793wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B4H568HHHGJH0I91Ahh
клининг;Наш Cleaning, выездная клининговая компания;Клининг;;+77077003865;+77077003865;yes;;;instagram:https://instagram.com/nash_cleaning_almaty whatsapp:https://wa.me/77077003865;5;9;;;70000001099446390_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B5494Awpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B1H569HHHGJH0I91A4A
клининг;Выездная клининговая компания;Клининг;;+77089450743;+77089450743;yes;;;whatsapp:https://wa.me/77089450743 whatsapp:https://wa.me/77472307782;;;;;70000001099670961_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B773A7wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B2H56AHHHGJH0I91A6i
клининг;Выездная компания по химчистке мебели;Клининг, Чистка ковров;;+77057127581 +77054818542;+77057127581;yes;;;whatsapp:https://wa.me/77057127581 whatsapp:https://wa.me/77054818542;5;13;;;70000001099744599_8w29kn1578G23H83014GGG0GouEf5173G6G505A815B8476Awpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133BAH56BHHHGJH0I91ABg
клининг;Выездная клининговая компания;Клининг;;+77079777356;+77079777356;yes;;;instagram:https://instagram.com/uborka.time_ whatsapp:https://wa.me/77079777356;;;;;70000001099930333_8w29kn1578G23H83014GGG0GouEf5173G6G505A815BA3344wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A10133B4H56CHHHGJH0I91Af8
клининг;taptaza_cleaning_service, выездная клининговая компания;Клининг;;+77079099108;+77029071881;yes;;;instagram:https://instagram.com/taptaza_cleaning_service whatsapp:https://wa.me/77029071881;4.9;16;;;70000001100038126_8w29kn1578G23H83014GGG0GouEf5173G6G505A815213B23wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013427H573HHHGJH0I91A6d
клининг;Tazalike service, ​выездная клининговая служба;Клининг;;+77084760414 +77015188493;+77084760414;;;;;;;;;70000001100140903_8w29kn1578G23H83014GGG0GouEf5173G6G505A8152243A1wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013424H574HHHGJH0I91Aef
клининг;Clean Ray, клининговая компания;Клининг;улица Туркебаева, 53а;+77075117057 +77778123477;+77778123477;yes;;;instagram:https://instagram.com/cleanray_service whatsapp:https://wa.me/77778123477;5;10;43.25629;76.877372;70000001100178982_8w29kn1578G23H83014GGG0GouEf5173G6G505A815227BA9wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013423H575HHHGJH0I91A7g
клининг;Mako Clening, клининговая компания;Клининг;;+77771256660;+77771256660;yes;;http://mako.cleaning;whatsapp:https://wa.me/77771256660;;;;;70000001100341629_8w29kn1578G23H83014GGG0GouEf5173G6G505A815244473wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A101342AH576HHHGJH0I91Ade
клининг;ideal_cleaning_almaty, ​выездная клининговая служба;Клининг;;+77712136640 +77712135540;+77712136640;yes;;;instagram:https://instagram.com/Ideal_cleaning_almaty whatsapp:https://wa.me/77712136640 whatsapp:https://wa.me/77712135540;4.7;12;;;70000001100708558_8w29kn1578G23H83014GGG0GouEf5173G6G505A815280B66wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013429H577HHHGJH0I91A4d
клининг;Express, выездная клининговая компания;Клининг;;+77761899000 +77078459000;+77761899000;yes;;;instagram:https://instagram.com/express_kilem whatsapp:https://wa.me/77761899000 whatsapp:https://wa.me/77078459000;;;;;70000001100790291_8w29kn1578G23H83014GGG0GouEf5173G6G505A81528933Awpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013422H578HHHGJH0I91AB4
клининг;Чисто Lux, ​выездная клининговая компания;Клининг;;+77475241239;+77475241239;yes;;;instagram:https://instagram.com/chisto.lux.almaty whatsapp:https://wa.me/77475241239;;;;;70000001100860863_8w29kn1578G23H83014GGG0GouEf5173G6G505A815296397wpqt5466AJ1A9G7G5J0J939Jkhczuv7B884A1013424H579HHHGJH0I91AiB
